date_time,atmospheric_pressure_(mBar),rainfall_(mm),wind_speed_(m_per_s),wind_direction_(degrees),surface_temperature_(C),relative_humidity_(%),solar_flux_(Kw/m2),battery_(V)
2015/11/01 06:47,1025,0,0,0,6.48,97.7,0,13.86
2015/11/01 06:48,1025,0,0,0,6.576,97.6,0,13.85
2015/11/01 06:49,1025,0,0,0,6.636,97.5,0,13.85
2015/11/01 06:50,1025,0,0,0,6.688,97.5,0,13.85
2015/11/01 06:51,1025,0,0,0,6.767,97.2,0,13.85
2015/11/01 06:52,1025,0,0,0,6.817,97.1,0,13.85
2015/11/01 06:53,1025,0,0,0,6.948,97.1,0,13.85
2015/11/01 06:54,1025,0,0,0,6.964,96.7,0,13.85
2015/11/01 06:55,1025,0,0,0,7.03,96.7,0,13.85
2015/11/01 06:56,1025,0,0,0,7.28,96.5,0,13.85
2015/11/01 06:57,1025,0,0,0,7.38,96.1,0,13.85
2015/11/01 06:58,1025,0,0,0,7.54,95.6,0,13.85
2015/11/01 06:59,1025,0,0,0,7.71,95.0,0,13.85
2015/11/01 07:00,1025,0,0,0,7.9,94.4,0,13.85
2015/11/01 07:01,1025,0,0,0,8.01,93.6,0,13.85
2015/11/01 07:02,1025,0,0,0,8.3,93.3,0,13.85
2015/11/01 07:03,1025,0,0,0,8.6,91.9,0,13.85
2015/11/01 07:04,1025,0,0,0,8.61,90.3,0,13.85
2015/11/01 07:05,1025,0,0,0,8.65,89.1,0,13.85
2015/11/01 07:06,1025,0,0,0,8.68,88.1,0,13.85
2015/11/01 07:07,1025,0,0,0,8.76,87.4,0,13.85
2015/11/01 07:08,1025,0,0,0,8.85,86.5,0,13.85
2015/11/01 07:09,1025,0,0,0,8.95,85.6,0,13.85
2015/11/01 07:10,1025,0,0,0,8.89,84.5,0,13.85
2015/11/01 07:11,1025,0,0,0,8.72,83.6,0,13.85
2015/11/01 07:12,1025,0,0,0,8.58,83.3,0,13.85
2015/11/01 07:13,1025,0,0,0,8.53,83.0,0,13.84
2015/11/01 07:14,1025,0,0,0,8.46,83.4,0,13.85
2015/11/01 07:15,1025,0,0,0,8.61,84.0,0,13.84
2015/11/01 07:16,1025,0,0,0,8.79,83.8,0,13.84
2015/11/01 07:17,1025,0,0,0,8.73,83.4,0,13.84
2015/11/01 07:18,1025,0,0,0,8.74,83.4,0,13.84
2015/11/01 07:19,1025,0,0,0,8.76,83.2,0,13.84
2015/11/01 07:20,1025,0,0,0,8.77,82.9,0,13.84
2015/11/01 07:21,1025,0,0,0,8.78,83.3,0,13.84
2015/11/01 07:22,1025,0,0,0,8.83,82.6,0,13.84
2015/11/01 07:23,1025,0,0,0,8.66,82.3,0,13.84
2015/11/01 07:24,1025,0,0,0,8.52,82.3,0,13.84
2015/11/01 07:25,1025,0,0,0,8.48,82.8,0,13.84
2015/11/01 07:26,1025,0,0,0,8.46,82.8,0,13.84
2015/11/01 07:27,1025,0,0,0,8.39,83.2,0,13.84
2015/11/01 07:28,1025,0,0,0,8.38,83.4,0,13.84
2015/11/01 07:29,1025,0,0,0,8.38,83.6,0,13.84
2015/11/01 07:30,1025,0,0,0,8.39,83.6,0,13.84
2015/11/01 07:31,1025,0,0,0,8.31,83.7,0,13.84
2015/11/01 07:32,1025,0,0,0,8.31,84.0,0,13.84
2015/11/01 07:33,1025,0,0,0,8.46,84.7,0,13.84
2015/11/01 07:34,1025,0,0,0,8.56,84.6,0,13.84
2015/11/01 07:35,1025,0,0,0,8.58,84.6,0,13.84
2015/11/01 07:36,1025,0,0,0,8.64,84.6,0,13.84
2015/11/01 07:37,1025,0,0,0,8.69,84.5,0,13.84
2015/11/01 07:38,1025,0,0,0,8.73,84.4,0,13.84
2015/11/01 07:39,1025,0,0,0,8.8,84.3,0,13.84
2015/11/01 07:40,1025,0,0,0,8.85,84.1,0,13.84
2015/11/01 07:41,1025,0,0,0,8.88,83.9,0,13.84
2015/11/01 07:42,1025,0,0,0,8.87,83.6,0,13.84
2015/11/01 07:43,1025,0,0,0,8.87,83.6,0,13.84
2015/11/01 07:44,1025,0,0,0,8.84,83.5,0,13.84
2015/11/01 07:45,1025,0,0,0,8.79,83.6,0,13.84
2015/11/01 07:46,1025,0,0,0,8.77,83.7,0,13.84
2015/11/01 07:47,1025,0,0,0,8.7,83.8,0,13.84
2015/11/01 07:48,1025,0,0,0,8.67,84.0,0,13.84
2015/11/01 07:49,1025,0,0,0,8.62,84.1,0,13.84
2015/11/01 07:50,1025,0,0,0,8.6,84.4,0,13.84
2015/11/01 07:51,1025,0,0,0,8.6,84.7,0,13.84
2015/11/01 07:52,1025,0,0,0,8.58,84.9,0,13.83
2015/11/01 07:53,1025,0,0,0,8.53,85.0,0,13.84
2015/11/01 07:54,1025,0,0,0,8.52,85.2,0,13.84
2015/11/01 07:55,1025,0,0,0,8.52,85.2,0,13.84
2015/11/01 07:56,1025,0,0,0,8.52,85.5,0,13.83
2015/11/01 07:57,1025,0,0,0,8.54,85.7,0,13.84
2015/11/01 07:58,1025,0,0,0,8.59,85.9,0,13.83
2015/11/01 07:59,1025,0,0,0,8.64,85.8,0,13.84
2015/11/01 08:00,1025,0,0,0,8.67,85.7,0,13.83
2015/11/01 08:01,1025,0,0,0,8.7,85.6,0,13.83
2015/11/01 08:02,1025,0,0,0,8.76,85.7,0,13.83
2015/11/01 08:03,1025,0,0,0,8.87,85.4,0,13.83
2015/11/01 08:04,1025,0,0,0,8.86,85.0,0,13.83
2015/11/01 08:05,1025,0,0,0,8.85,84.7,0,13.84
2015/11/01 08:06,1025,0,0,0,8.93,84.5,0,13.83
2015/11/01 08:07,1025,0,0,0,8.92,84.4,0,13.83
2015/11/01 08:08,1025,0,0,0,8.97,84.3,0,13.83
2015/11/01 08:09,1025,0,0,0,9.02,84.1,0,13.83
2015/11/01 08:10,1025,0,0,0,8.99,83.9,0,13.83
2015/11/01 08:11,1025,0,0,0,9.05,83.8,0,13.83
2015/11/01 08:12,1026,0,0,0,9.09,83.8,0,13.83
2015/11/01 08:13,1026,0,0,0,9.16,83.6,0,13.83
2015/11/01 08:14,1026,0,0,0,9.14,83.4,0,13.83
2015/11/01 08:15,1026,0,0,0,9.14,83.2,0,13.83
2015/11/01 08:16,1026,0,0,0,9.25,83.2,0,13.83
2015/11/01 08:17,1026,0,0,0,9.23,83.1,0,13.83
2015/11/01 08:18,1026,0,0,0,9.31,82.9,0,13.83
2015/11/01 08:19,1026,0,0,0,9.35,82.6,0,13.82
2015/11/01 08:20,1026,0,0,0,9.36,82.5,0,13.82
2015/11/01 08:21,1026,0,0,0,9.38,82.3,0,13.82
2015/11/01 08:22,1026,0,0,0,9.46,82.5,0,13.82
2015/11/01 08:23,1026,0,0,0,9.58,82.0,0,13.82
2015/11/01 08:24,1026,0,0,0,9.64,81.7,0,13.82
2015/11/01 08:25,1026,0,0,0,9.63,81.5,0,13.82
2015/11/01 08:26,1026,0,0,0,9.7,81.2,0,13.82
2015/11/01 08:27,1026,0,0,0,9.72,80.9,0,13.82
2015/11/01 08:28,1026,0,0,0,9.76,80.8,0,13.82
2015/11/01 08:29,1026,0,0,0,9.78,80.5,0,13.82
2015/11/01 08:30,1026,0,0,0,9.77,80.5,0,13.82
2015/11/01 08:31,1026,0,0,0,9.83,80.5,0,13.82
2015/11/01 08:32,1026,0,0,0,9.86,80.4,0,13.82
2015/11/01 08:33,1026,0,0,0,9.85,80.3,0,13.82
2015/11/01 08:34,1026,0,0,0,9.88,80.2,0,13.82
2015/11/01 08:35,1026,0,0,0,9.91,80.2,0,13.82
2015/11/01 08:36,1026,0,0,0,9.93,80.3,0,13.82
2015/11/01 08:37,1026,0,0,0,9.98,80.2,0,13.81
2015/11/01 08:38,1026,0,0,0,9.99,80.1,0,13.81
2015/11/01 08:39,1025,0,0,0,10.03,80.1,0,13.81
2015/11/01 08:40,1025,0,0,0,10.06,80.1,0,13.81
2015/11/01 08:41,1026,0,0,0,10.12,79.9,0,13.81
2015/11/01 08:42,1025,0,0,0,10.15,79.7,0,13.81
2015/11/01 08:43,1026,0,0,0,10.2,79.6,0,13.81
2015/11/01 08:44,1026,0,0,0,10.21,79.4,0,13.81
2015/11/01 08:45,1025,0,0,0,10.24,79.8,0,13.81
2015/11/01 08:46,1026,0,0,0,10.38,79.4,0,13.81
2015/11/01 08:47,1026,0,0,0,10.42,79.5,0,13.8
2015/11/01 08:48,1026,0,0,0,10.53,79.2,0,13.8
2015/11/01 08:49,1025,0,0,0,10.69,78.9,0,13.8
2015/11/01 08:50,1026,0,0,0,10.8,78.4,0,13.8
2015/11/01 08:51,1026,0,0,0,10.89,77.9,0,13.8
2015/11/01 08:52,1025,0,0,0,10.93,77.8,0,13.8
2015/11/01 08:53,1026,0,0,0,11.0,77.5,0,13.8
2015/11/01 08:54,1026,0,0,0,11.06,77.3,0,13.8
2015/11/01 08:55,1026,0,0,0,11.14,77.2,0,13.79
2015/11/01 08:56,1026,0,0,0,11.26,76.9,0,13.8
2015/11/01 08:57,1026,0,0,0,11.32,76.6,0,13.79
2015/11/01 08:58,1026,0,0,0,11.35,76.1,0,13.79
2015/11/01 08:59,1026,0,0,0,11.22,76.0,0,13.79
2015/11/01 09:00,1026,0,0,0,11.11,75.9,0,13.79
2015/11/01 09:01,1026,0,0,0,10.88,76.3,0,13.79
2015/11/01 09:02,1026,0,0,0,10.77,76.9,0,13.79
2015/11/01 09:03,1026,0,0,0,10.76,77.7,0,13.79
2015/11/01 09:04,1026,0,0,0,10.77,78.0,0,13.79
2015/11/01 09:05,1026,0,0,0,10.78,78.5,0,13.79
2015/11/01 09:06,1026,0,0,0,10.82,78.8,0,13.78
2015/11/01 09:07,1026,0,0,0,10.93,79.2,0,13.78
2015/11/01 09:08,1026,0,0,0,11.08,79.2,0,13.78
2015/11/01 09:09,1026,0,0,0,11.14,78.9,0,13.78
2015/11/01 09:10,1026,0,0,0,11.24,78.6,0,13.78
2015/11/01 09:11,1026,0,0,0,11.33,78.2,0,13.78
2015/11/01 09:12,1026,0,0,0,11.31,77.7,0,13.78
2015/11/01 09:13,1026,0,0,0,11.25,77.7,0,13.78
2015/11/01 09:14,1026,0,0,0,11.26,77.7,0,13.77
2015/11/01 09:15,1026,0,0,0,11.26,77.9,0,13.77
2015/11/01 09:16,1026,0,0,0,11.32,78.0,0,13.77
2015/11/01 09:17,1026,0,0,0,11.4,78.2,0,13.77
2015/11/01 09:18,1026,0,0,0,11.49,77.9,0,13.77
2015/11/01 09:19,1026,0,0,0,11.52,77.7,0,13.77
2015/11/01 09:20,1026,0,0,0,11.58,77.5,0,13.77
2015/11/01 09:21,1025,0,0,0,11.6,77.2,0,13.77
2015/11/01 09:22,1026,0,0,0,11.6,77.1,0,13.77
2015/11/01 09:23,1025,0,0,0,11.63,76.9,0,13.77
2015/11/01 09:24,1025,0,0,0,11.65,76.9,0,13.76
2015/11/01 09:25,1026,0,0,0,11.66,76.9,0,13.76
2015/11/01 09:26,1025,0,0,0,11.66,76.8,0,13.76
2015/11/01 09:27,1025,0,0,0,11.65,76.8,0,13.76
2015/11/01 09:28,1025,0,0,0,11.69,76.7,0,13.76
2015/11/01 09:29,1025,0,0,0,11.67,76.6,0,13.76
2015/11/01 09:30,1025,0,0,0,11.7,76.6,0,13.76
2015/11/01 09:31,1025,0,0,0,11.75,76.6,0,13.76
2015/11/01 09:32,1026,0,0,0,11.73,76.5,0,13.75
2015/11/01 09:33,1026,0,0,0,11.81,76.7,0,13.75
2015/11/01 09:34,1026,0,0,0,11.92,76.6,0,13.75
2015/11/01 09:35,1026,0,0,0,11.93,76.7,0,13.75
2015/11/01 09:36,1026,0,0,0,11.91,76.2,0,13.75
2015/11/01 09:37,1026,0,0,0,11.84,76.0,0,13.75
2015/11/01 09:38,1026,0,0,0,11.73,76.1,0,13.75
2015/11/01 09:39,1026,0,0,0,11.7,76.3,0,13.74
2015/11/01 09:40,1026,0,0,0,11.74,76.3,0,13.74
2015/11/01 09:41,1026,0,0,0,11.57,76.5,0,13.74
2015/11/01 09:42,1026,0,0,0,11.47,76.9,0,13.74
2015/11/01 09:43,1026,0,0,0,11.44,77.6,0,13.74
2015/11/01 09:44,1026,0,0,0,11.43,77.8,0,13.74
2015/11/01 09:45,1026,0,0,0,11.39,78.1,0,13.74
2015/11/01 09:46,1026,0,0,0,11.4,78.3,0,13.74
2015/11/01 09:47,1026,0,0,0,11.33,78.3,0,13.73
2015/11/01 09:48,1025,0,0,0,11.33,78.8,0,13.74
2015/11/01 09:49,1025,0,0,0,11.33,79.0,0,13.73
2015/11/01 09:50,1025,0,0,0,11.33,79.2,0,13.73
2015/11/01 09:51,1025,0,0,0,11.38,79.4,0,13.73
2015/11/01 09:52,1025,0,0,0,11.4,79.1,0,13.73
2015/11/01 09:53,1025,0,0,0,11.37,79.5,0,13.73
2015/11/01 09:54,1025,0,0,0,11.41,79.3,0,13.73
2015/11/01 09:55,1025,0,0,0,11.4,79.4,0,13.73
2015/11/01 09:56,1025,0,0,0,11.39,79.2,0,13.72
2015/11/01 09:57,1025,0,0,0,11.44,79.6,0,13.72
2015/11/01 09:58,1025,0,0,0,11.45,79.5,0,13.72
2015/11/01 09:59,1025,0,0,0,11.51,79.7,0,13.72
2015/11/01 10:00,1025,0,0,0,11.52,79.4,0,13.72
2015/11/01 10:01,1025,0,0,0,11.5,79.4,0,13.72
2015/11/01 10:02,1025,0,0,0,11.51,79.4,0,13.72
2015/11/01 10:03,1025,0,0,0,11.51,79.7,0,13.72
2015/11/01 10:04,1025,0,0,0,11.51,79.4,0,13.72
2015/11/01 10:05,1025,0,0,0,11.47,79.3,0,13.72
2015/11/01 10:06,1025,0,0,0,11.44,79.5,0,13.71
2015/11/01 10:07,1025,0,0,0,11.46,79.4,0,13.71
2015/11/01 10:08,1025,0,0,0,11.43,79.5,0,13.71
2015/11/01 10:09,1025,0,0,0,11.46,79.5,0,13.71
2015/11/01 10:10,1025,0,0,0,11.47,79.7,0,13.71
2015/11/01 10:11,1025,0,0,0,11.54,79.7,0,13.71
2015/11/01 10:12,1025,0,0,0,11.58,79.7,0,13.71
2015/11/01 10:13,1025,0,0,0,11.56,79.5,0,13.71
2015/11/01 10:14,1025,0,0,0,11.53,79.4,0,13.71
2015/11/01 10:15,1025,0,0,0,11.52,79.3,0,13.71
2015/11/01 10:16,1025,0,0,0,11.47,79.5,0,13.71
2015/11/01 10:17,1026,0,0,0,11.48,79.6,0,13.71
2015/11/01 10:18,1026,0,0,0,11.5,79.9,0,13.7
2015/11/01 10:19,1025,0,0,0,11.61,80.0,0,13.7
2015/11/01 10:20,1025,0,0,0,11.65,79.7,0,13.7
2015/11/01 10:21,1026,0,0,0,11.56,79.4,0,13.7
2015/11/01 10:22,1026,0,0,0,11.57,79.5,0,13.7
2015/11/01 10:23,1026,0,0,0,11.63,79.6,0,13.7
2015/11/01 10:24,1026,0,0,0,11.64,79.7,0,13.7
2015/11/01 10:25,1026,0,0,0,11.65,79.8,0,13.7
2015/11/01 10:26,1026,0,0,0,11.68,79.8,0,13.7
2015/11/01 10:27,1025,0,0,0,11.74,79.6,0,13.7
2015/11/01 10:28,1025,0,0,0,11.69,79.8,0,13.7
2015/11/01 10:29,1026,0,0,0,11.7,79.6,0,13.7
2015/11/01 10:30,1025,0,0,0,11.64,79.7,0,13.69
2015/11/01 10:31,1025,0,0,0,11.64,80.1,0,13.69
2015/11/01 10:32,1025,0,0,0,11.65,80.3,0,13.69
2015/11/01 10:33,1025,0,0,0,11.75,80.3,0,13.69
2015/11/01 10:34,1025,0,0,0,11.75,80.1,0,13.69
2015/11/01 10:35,1025,0,0,0,11.73,80.1,0,13.69
2015/11/01 10:36,1025,0,0,0,11.75,80.1,0,13.69
2015/11/01 10:37,1025,0,0,0,11.78,80.3,0,13.69
2015/11/01 10:38,1025,0,0,0,11.85,80.2,0,13.69
2015/11/01 10:39,1025,0,0,0,11.84,80.2,0,13.69
2015/11/01 10:40,1025,0,0,0,11.85,79.8,0,13.69
2015/11/01 10:41,1025,0,0,0,11.88,79.9,0,13.68
2015/11/01 10:42,1025,0,0,0,11.81,79.8,0,13.68
2015/11/01 10:43,1025,0,0,0,11.81,79.7,0,13.68
2015/11/01 10:44,1025,0,0,0,11.82,79.9,0,13.68
2015/11/01 10:45,1025,0,0,0,11.9,79.9,0,13.68
2015/11/01 10:46,1025,0,0,0,11.9,79.5,0,13.68
2015/11/01 10:47,1025,0,0,0,11.9,79.6,0,13.68
2015/11/01 10:48,1025,0,0,0,11.98,79.5,0,13.68
2015/11/01 10:49,1025,0,0,0,11.99,79.5,0,13.68
2015/11/01 10:50,1025,0,0,0,12.02,79.4,0,13.68
2015/11/01 10:51,1025,0,0,0,12.08,79.6,0,13.68
2015/11/01 10:52,1025,0,0,0,12.17,79.6,0,13.68
2015/11/01 10:53,1025,0,0,0,12.16,79.2,0,13.67
2015/11/01 10:54,1025,0,0,0,12.2,79.4,0,13.67
2015/11/01 10:55,1025,0,0,0,12.26,79.3,0,13.67
2015/11/01 10:56,1025,0,0,0,12.24,79.0,0,13.67
2015/11/01 10:57,1025,0,0,0,12.23,79.0,0,13.67
2015/11/01 10:58,1025,0,0,0,12.24,78.7,0,13.67
2015/11/01 10:59,1025,0,0,0,12.26,78.9,0,13.67
2015/11/01 11:00,1025,0,0,0,12.33,78.7,0,13.67
2015/11/01 11:01,1025,0,0,0,12.34,78.9,0,13.67
2015/11/01 11:02,1025,0,0,0,12.43,78.7,0,13.67
2015/11/01 11:03,1025,0,0,0,12.49,78.9,0,13.66
2015/11/01 11:04,1025,0,0,0,12.61,78.3,0,13.66
2015/11/01 11:05,1025,0,0,0,12.59,78.1,0,13.66
2015/11/01 11:06,1025,0,0,0,12.61,78.0,0,13.66
2015/11/01 11:07,1025,0,0,0,12.73,78.1,0,13.66
2015/11/01 11:08,1025,0,0,0,12.88,78.0,0,13.66
2015/11/01 11:09,1025,0,0,0,12.93,77.0,0,13.66
2015/11/01 11:10,1025,0,0,0,12.9,76.8,0,13.66
2015/11/01 11:11,1025,0,0,0,13.0,76.6,0,13.65
2015/11/01 11:12,1025,0,0,0,13.1,76.6,0,13.65
2015/11/01 11:13,1025,0,0,0,13.11,76.3,0,13.65
2015/11/01 11:14,1025,0,0,0,13.09,76.3,0,13.65
2015/11/01 11:15,1025,0,0,0,13.06,76.4,0,13.65
2015/11/01 11:16,1025,0,0,0,13.07,76.4,0,13.65
2015/11/01 11:17,1025,0,0,0,13.07,76.4,0,13.65
2015/11/01 11:18,1025,0,0,0,13.04,76.4,0,13.64
2015/11/01 11:19,1025,0,0,0,13.07,76.9,0,13.64
2015/11/01 11:20,1025,0,0,0,13.17,77.0,0,13.64
2015/11/01 11:21,1025,0,0,0,13.24,76.6,0,13.64
2015/11/01 11:22,1025,0,0,0,13.24,76.8,0,13.64
2015/11/01 11:23,1026,0,0,0,13.33,77.0,0,13.64
2015/11/01 11:24,1026,0,0,0,13.49,76.7,0,13.64
2015/11/01 11:25,1026,0,0,0,13.51,75.7,0,13.63
2015/11/01 11:26,1025,0,0,0,13.55,75.1,0,13.63
2015/11/01 11:27,1025,0,0,0,13.66,73.4,0,13.64
2015/11/01 11:28,1026,0,0,0,13.66,72.0,0,13.63
2015/11/01 11:29,1025,0,0,0,13.68,71.2,0,13.63
2015/11/01 11:30,1025,0,0,0,13.78,70.8,0,13.63
2015/11/01 11:31,1025,0,0,0,13.84,70.4,0,13.63
2015/11/01 11:32,1025,0,0,0,14.02,70.5,0,13.63
2015/11/01 11:33,1025,0,0,0,14.23,70.1,0,13.62
2015/11/01 11:34,1025,0,0,0,14.27,68.9,0,13.63
2015/11/01 11:35,1026,0,0,0,14.14,68.31,0,13.62
2015/11/01 11:36,1025,0,0,0,14.15,68.08,0,13.63
2015/11/01 11:37,1025,0,0,0,14.21,67.78,0,13.62
2015/11/01 11:38,1025,0,0,0,14.24,67.32,0,13.62
2015/11/01 11:39,1026,0,0,0,14.18,67.19,0,13.62
2015/11/01 11:40,1025,0,0,0,14.19,67.22,0,13.62
2015/11/01 11:41,1025,0,0,0,14.24,67.39,0,13.62
2015/11/01 11:42,1025,0,0,0,14.33,67.95,0,13.62
2015/11/01 11:43,1025,0,0,0,14.4,67.29,0,13.62
2015/11/01 11:44,1026,0,0,0,14.35,67.55,0,13.62
2015/11/01 11:45,1025,0,0,0,14.41,67.75,0,13.61
2015/11/01 11:46,1025,0,0,0,14.51,67.68,0,13.61
2015/11/01 11:47,1025,0,0,0,14.55,66.44,0,13.61
2015/11/01 11:48,1025,0,0,0,14.41,66.5,0,13.61
2015/11/01 11:49,1025,0,0,0,14.49,66.6,0,13.61
2015/11/01 11:50,1025,0,0,0,14.47,66.7,0,13.61
2015/11/01 11:51,1025,0,0,0,14.49,66.6,0,13.61
2015/11/01 11:52,1025,0,0,0,14.41,65.91,0,13.61
2015/11/01 11:53,1025,0,0,0,14.29,65.91,0,13.61
2015/11/01 11:54,1025,0,0,0,14.29,66.27,0,13.61
2015/11/01 11:55,1025,0,0,0,14.4,66.17,0,13.61
2015/11/01 11:56,1025,0,0,0,14.43,66.11,0,13.61
2015/11/01 11:57,1025,0,0,0,14.53,66.37,0,13.61
2015/11/01 11:58,1025,0,0,0,14.57,67.09,0,13.6
2015/11/01 11:59,1025,0,0,0,14.55,66.11,0,13.6
2015/11/01 12:00,1025,0,0,0,14.62,65.81,0,13.6
2015/11/01 12:01,1025,0,0,0,14.69,65.91,0,13.6
2015/11/01 12:02,1025,0,0,0,14.73,64.96,0,13.6
2015/11/01 12:03,1025,0,0,0,14.57,64.83,0,13.6
2015/11/01 12:04,1025,0,0,0,14.58,64.76,0,13.6
2015/11/01 12:05,1025,0,0,0,14.63,65.29,0,13.6
2015/11/01 12:06,1025,0,0,0,14.75,64.93,0,13.6
2015/11/01 12:07,1025,0,0,0,14.8,64.27,0,13.6
2015/11/01 12:08,1025,0,0,0,14.68,64.47,0,13.6
2015/11/01 12:09,1025,0,0,0,14.62,64.14,0,13.6
2015/11/01 12:10,1025,0,0,0,14.62,64.11,0,13.59
2015/11/01 12:11,1025,0,0,0,14.65,64.53,0,13.59
2015/11/01 12:12,1025,0,0,0,14.57,64.34,0,13.59
2015/11/01 12:13,1025,0,0,0,14.52,64.34,0,13.59
2015/11/01 12:14,1025,0,0,0,14.54,64.21,0,13.59
2015/11/01 12:15,1025,0,0,0,14.53,64.4,0,13.59
2015/11/01 12:16,1025,0,0,0,14.56,64.44,0,13.59
2015/11/01 12:17,1025,0,0,0,14.51,64.53,0,13.59
2015/11/01 12:18,1025,0,0,0,14.55,64.83,0,13.59
2015/11/01 12:19,1025,0,0,0,14.55,64.67,0,13.59
2015/11/01 12:20,1025,0,0,0,14.55,64.8,0,13.59
2015/11/01 12:21,1025,0,0,0,14.64,64.67,0,13.59
2015/11/01 12:22,1025,0,0,0,14.56,64.7,0,13.59
2015/11/01 12:23,1025,0,0,0,14.54,65.26,0,13.59
2015/11/01 12:24,1025,0,0,0,14.51,65.45,0,13.59
2015/11/01 12:25,1025,0,0,0,14.46,65.58,0,13.59
2015/11/01 12:26,1025,0,0,0,14.47,65.81,0,13.59
2015/11/01 12:27,1025,0,0,0,14.54,66.11,0,13.59
2015/11/01 12:28,1025,0,0,0,14.51,65.68,0,13.59
2015/11/01 12:29,1025,0,0,0,14.54,65.94,0,13.59
2015/11/01 12:30,1025,0,0,0,14.52,65.06,0,13.59
2015/11/01 12:31,1025,0,0,0,14.46,65.19,0,13.58
2015/11/01 12:32,1025,0,0,0,14.49,64.86,0,13.59
2015/11/01 12:33,1025,0,0,0,14.45,65.19,0,13.58
2015/11/01 12:34,1025,0,0,0,14.54,65.55,0,13.58
2015/11/01 12:35,1025,0,0,0,14.57,65.65,0,13.58
2015/11/01 12:36,1025,0,0,0,14.57,65.98,0,13.58
2015/11/01 12:37,1025,0,0,0,14.67,65.91,0,13.58
2015/11/01 12:38,1025,0,0,0,14.59,65.52,0,13.58
2015/11/01 12:39,1025,0,0,0,14.48,65.94,0,13.58
2015/11/01 12:40,1025,0,0,0,14.46,66.31,0,13.58
2015/11/01 12:41,1025,0,0,0,14.37,66.57,0,13.58
2015/11/01 12:42,1025,0,0,0,14.36,66.54,0,13.58
2015/11/01 12:43,1025,0,0,0,14.39,67.13,0,13.58
2015/11/01 12:44,1025,0,0,0,14.45,67.06,0,13.58
2015/11/01 12:45,1025,0,0,0,14.44,67.13,0,13.58
2015/11/01 12:46,1025,0,0,0,14.43,67.45,0,13.58
2015/11/01 12:47,1025,0,0,0,14.45,67.81,0,13.58
2015/11/01 12:48,1025,0,0,0,14.44,67.55,0,13.58
2015/11/01 12:49,1025,0,0,0,14.4,67.85,0,13.58
2015/11/01 12:50,1025,0,0,0,14.32,67.65,0,13.58
2015/11/01 12:51,1025,0,0,0,14.33,68.04,0,13.58
2015/11/01 12:52,1025,0,0,0,14.37,67.81,0,13.58
2015/11/01 12:53,1025,0,0,0,14.36,67.91,0,13.58
2015/11/01 12:54,1025,0,0,0,14.4,67.62,0,13.58
2015/11/01 12:55,1025,0,0,0,14.42,67.91,0,13.58
2015/11/01 12:56,1025,0,0,0,14.43,67.91,0,13.58
2015/11/01 12:57,1025,0,0,0,14.46,67.55,0,13.58
2015/11/01 12:58,1025,0,0,0,14.47,67.68,0,13.58
2015/11/01 12:59,1025,0,0,0,14.45,67.72,0,13.58
2015/11/01 13:00,1025,0,0,0,14.36,67.65,0,13.58
2015/11/01 13:01,1025,0,0,0,14.4,67.75,0,13.58
2015/11/01 13:02,1025,0,0,0,14.42,67.81,0,13.58
2015/11/01 13:03,1025,0,0,0,14.37,67.95,0,13.58
2015/11/01 13:04,1025,0,0,0,14.45,68.08,0,13.57
2015/11/01 13:05,1025,0,0,0,14.41,68.01,0,13.57
2015/11/01 13:06,1025,0,0,0,14.45,68.14,0,13.57
2015/11/01 13:07,1025,0,0,0,14.47,68.27,0,13.57
2015/11/01 13:08,1025,0,0,0,14.47,68.21,0,13.57
2015/11/01 13:09,1025,0,0,0,14.48,68.5,0,13.57
2015/11/01 13:10,1025,0,0,0,14.56,68.08,0,13.57
2015/11/01 13:11,1025,0,0,0,14.55,67.91,0,13.57
2015/11/01 13:12,1025,0,0,0,14.57,67.98,0,13.57
2015/11/01 13:13,1025,0,0,0,14.63,68.27,0,13.57
2015/11/01 13:14,1025,0,0,0,14.59,67.22,0,13.57
2015/11/01 13:15,1025,0,0,0,14.49,67.68,0,13.57
2015/11/01 13:16,1025,0,0,0,14.53,67.42,0,13.57
2015/11/01 13:17,1025,0,0,0,14.55,67.16,0,13.57
2015/11/01 13:18,1025,0,0,0,14.47,67.55,0,13.57
2015/11/01 13:19,1025,0,0,0,14.56,67.52,0,13.57
2015/11/01 13:20,1025,0,0,0,14.66,66.83,0,13.57
2015/11/01 13:21,1025,0,0,0,14.52,67.06,0,13.57
2015/11/01 13:22,1025,0,0,0,14.5,67.16,0,13.56
2015/11/01 13:23,1025,0,0,0,14.5,67.39,0,13.57
2015/11/01 13:24,1025,0,0,0,14.53,67.42,0,13.57
2015/11/01 13:25,1025,0,0,0,14.51,67.85,0,13.57
2015/11/01 13:26,1025,0,0,0,14.55,67.48,0,13.57
2015/11/01 13:27,1025,0,0,0,14.56,67.48,0,13.56
2015/11/01 13:28,1025,0,0,0,14.58,67.58,0,13.56
2015/11/01 13:29,1025,0,0,0,14.64,67.71,0,13.56
2015/11/01 13:30,1025,0,0,0,14.74,67.78,0,13.56
2015/11/01 13:31,1025,0,0,0,14.73,67.25,0,13.56
2015/11/01 13:32,1025,0,0,0,14.65,67.42,0,13.56
2015/11/01 13:33,1025,0,0,0,14.74,67.42,0,13.56
2015/11/01 13:34,1025,0,0,0,14.76,67.12,0,13.56
2015/11/01 13:35,1025,0,0,0,14.88,67.61,0,13.56
